"","year","rating","id","imdbid","title","titleId"
"1943",1981,3,7221,"0082307","...E tu vivrai nel terrore! L&#39;aldila (The Beyond)","tt0082307"
"1944",1981,3,7362,"0082498","Happy Birthday to Me","tt0082498"
"1945",1981,0,7477,"0082424","La fuga de Segovia","tt0082424"
"1946",1981,3,7732,"0083067","Shock Treatment","tt0083067"
"1947",1981,1,8180,"0082269","Diva","tt0082269"
"1948",1981,3,8411,"0082951","Prowler, The","tt0082951"
"1949",1981,3,8413,"0082431","Galaxy of Terror","tt0082431"
"1950",1981,2,8417,"0082970","Ragtime","tt0082970"
"1951",1981,1,8502,"0082348","Excalibur","tt0082348"
"1952",1981,0,8789,"0083190","Thief","tt0083190"
"1953",1981,1,8837,"0082846","On a Golden Pond","tt0082846"
"1954",1981,1,8973,"0082242","Dead and Buried","tt0082242"
"1955",1981,3,9049,"0081974","Absence of Malice","tt0081974"
"1956",1981,0,9158,"0082153","Masked Avengers, The","tt0082153"
"1957",1981,1,9416,"0081455","Scanners","tt0081455"
"1958",1981,0,9728,"0083284","Victory","tt0083284"
"1959",1981,0,9729,"0082817","Nighthawks","tt0082817"
"1960",1981,3,9750,"0082700","Cannibal Ferox","tt0082700"
"1961",1981,1,9809,"0082933","Possession","tt0082933"
"1962",1981,3,10403,"0082405","Four Seasons, The","tt0082405"
"1963",1981,3,10496,"0277122","Maeve","tt0277122"
"1964",1982,3,231,"0084589","Le Retour de Martin Guerre","tt0084589"
"1965",1982,1,234,"0083658","Blade Runner","tt0083658"
"1966",1982,1,407,"0082198","Conan the Barbarian","tt0082198"
"1967",1982,3,821,"0082639","Ladies and Gentlemen, the Fabulous Stains","tt0082639"
"1968",1982,3,851,"0083564","Annie","tt0083564"
"1969",1982,3,896,"0084726","Star Trek: The Wrath of Khan","tt0084726"
"1970",1982,0,1002,"0084827","TRON","tt0084827"
"1971",1982,3,1003,"0084707","Sophie&#39;s Choice","tt0084707"
"1972",1982,1,1035,"0083791","Dark Crystal, The","tt0083791"
"1973",1982,3,1510,"0084649","Secret of NIMH, The","tt0084649"
"1974",1982,3,1226,"0084237","Last Unicorn, The","tt0084237"
"1975",1982,3,1645,"0083866","E.T.: The Extra-Terrestrial","tt0083866"
"1976",1982,3,1696,"0085852","Liquid Sky","tt0085852"
"1977",1982,0,1861,"0084787","Thing, The","tt0084787"
"1978",1982,3,1881,"0083806","Deathtrap","tt0083806"
"1979",1982,1,1896,"0085794","King of Comedy, The","tt0085794"
"1980",1982,2,1934,"0083929","Fast Times at Ridgemont High","tt0083929"
"1981",1982,2,2241,"0083851","Draughtsman&#39;s Contract, The","tt0083851"
"1982",1982,3,2251,"0084698","Smithereens","tt0084698"
"1983",1982,3,2298,"0083745","Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean","tt0083745"
"1984",1982,3,2770,"0083722","Cat People","tt0083722"
"1985",1982,1,2874,"0084805","Tootsie","tt0084805"
"1986",1982,3,3034,"0084021","Grease 2","tt0084021"
"1987",1982,2,3078,"0083922","Fanny and Alexander","tt0083922"
"1988",1982,3,3105,"0084695","Slumber Party Massacre, The","tt0084695"
"1989",1982,0,3342,"0083944","First Blood","tt0083944"
"1990",1982,3,3618,"0083959","Forbidden World","tt0083959"
"1991",1982,3,3946,"0084481","Godard&#39;s Passion","tt0084481"
"1992",1982,2,4005,"0084522","Porky&#39;s","tt0084522"
"1993",1982,0,4079,"0085809","Koyaanisqatsi","tt0085809"
"1994",1982,3,4124,"0083642","Best Little Whorehouse in Texas, The","tt0083642"
"1995",1982,1,4406,"0083833","Diner","tt0083833"
"1996",1982,3,4544,"0084516","Poltergeist","tt0084516"
"1997",1982,0,4564,"0083762","Countryman","tt0083762"
"1998",1982,3,4573,"0083972","Friday the 13th Part III","tt0083972"
"1999",1982,0,4584,"0082045","Banana Joe","tt0082045"
"2000",1982,3,4844,"0083967","Frances","tt0083967"
"2001",1982,2,5355,"0083511","48 Hrs.","tt0083511"
"2002",1982,0,6068,"0084503","Pink Floyd The Wall","tt0084503"
"2003",1982,3,6115,"0084234","Last American Virgin, The","tt0084234"
"2004",1982,3,6497,"0083942","Finye (The Wind)","tt0083942"
"2005",1982,1,6704,"0084855","Verdict, The","tt0084855"
"2006",1982,0,6871,"0084602","Rocky III","tt0084602"
"2007",1982,3,7107,"0084725","State of Things, The","tt0084725"
"2008",1982,2,7175,"0084777","Tenebre","tt0084777"
"2009",1982,2,7199,"0084745","Swamp Thing","tt0084745"
"2010",1982,3,7244,"0084434","An Officer and a Gentleman","tt0084434"
"2011",1982,1,7345,"0083629","Beast Within, The","tt0083629"
"2012",1982,1,7348,"4238858","Fits, The","tt4238858"
"2013",1982,1,7414,"0082748","Mil gritos tiene la noche [Pieces]","tt0082748"
"2014",1982,3,7557,"0084335","Missing","tt0084335"
"2015",1982,3,8115,"0083908","Evil Under the Sun","tt0083908"
"2016",1982,2,8117,"0084637","Scarlet Pimpernel, The","tt0084637"
"2017",1982,3,8165,"0082334","Entity, The","tt0082334"
"2018",1982,3,8665,"0084865","Victor Victoria","tt0084865"
"2019",1982,2,8986,"0084783","Tex","tt0084783"
"2020",1982,1,9356,"0084352","Monty Python Live at the Hollywood Bowl","tt0084352"
"2021",1982,3,9524,"0083686","Party 2, The","tt0083686"
"2022",1982,2,9593,"0083987","Gandhi","tt0083987"
"2023",1982,2,9634,"0083824","Deux heures moins le quart avant Jesus-Christ","tt0083824"
"2024",1982,1,9723,"0082911","Piratensender Power Play","tt0082911"
"2025",1982,3,9741,"0086340","Sorceress","tt0086340"
"2026",1982,3,10183,"0084917","World According to Garp, The","tt0084917"
"2027",1982,2,10506,"0084690","Six Pack","tt0084690"
"2028",1983,3,442,"0086312","Silkwood","tt0086312"
"2029",1983,1,455,"0085333","Christine","tt0085333"
"2030",1983,1,671,"0086190","Star Wars: Episode VI - Return of the Jedi","tt0086190"
"2031",1983,3,1105,"0085478","Educating Rita","tt0085478"
"2032",1983,1,1667,"0086465","Trading Places","tt0086465"
"2033",1983,3,1785,"0085701","Hunger, The","tt0085701"
"2034",1983,3,1793,"0084390","Ballad of Narayama, The","tt0084390"
"2035",1983,1,1822,"0086618","Yellowbeard","tt0086618"
"2036",1983,0,2255,"0085276","Breathless","tt0085276"
"2037",1983,2,2387,"0086216","Rumble Fish","tt0086216"
"2038",1983,3,2599,"0085482","El Norte","tt0085482"
"2039",1983,3,3376,"0085496","Dark Habits","tt0085496"
"2040",1983,1,3519,"0085859","Local Hero","tt0085859"
"2041",1983,3,3644,"0085267","Born in Flames","tt0085267"
"2042",1983,3,3672,"0085838","Lianna","tt0085838"
"2043",1983,1,3685,"0086567","WarGames","tt0086567"
"2044",1983,2,3892,"0086541","Videodrome","tt0086541"
"2045",1983,3,3972,"0085549","Flashdance","tt0085549"
"2046",1983,3,4283,"0086393","Superman III","tt0086393"
"2047",1983,1,4448,"0086425","Terms of Endearment","tt0086425"
"2048",1983,3,4449,"0086425","Terms of Endearment","tt0086425"
"2049",1983,0,4585,"0085601","Go for It","tt0085601"
"2050",1983,1,4622,"0085894","Man With Two Brains, The","tt0085894"
"2051",1983,3,4771,"0224005","Los renglones torcidos de Dios","tt0224005"
"2052",1983,3,5257,"0085672","Hercules","tt0085672"
"2053",1983,1,5321,"0086250","Scarface","tt0086250"
"2054",1983,1,5427,"0085407","Dead Zone, The","tt0085407"
"2055",1983,1,5473,"0085334","A Christmas Story","tt0085334"
"2056",1983,0,5945,"0085933","Merry Christmas Mr Lawrence","tt0085933"
"2057",1983,1,6126,"0085811","Krull","tt0085811"
"2058",1983,1,6127,"0085936","Mickey&#39;s Christmas Carol","tt0085936"
"2059",1983,2,6313,"0086034","Octopussy","tt0086034"
"2060",1983,1,6439,"0085959","Meaning of Life , The","tt0085959"
"2061",1983,1,6791,"0086543","4th Man, The","tt0086543"
"2062",1983,3,7243,"0085750","Jaws 3-D","tt0085750"
"2063",1983,3,7247,"0084358","Mortelle randonn&eacute;e","tt0084358"
"2064",1983,1,7531,"0086104","El pico","tt0086104"
"2065",1983,2,7563,"0086066","Outsiders, The","tt0086066"
"2066",1983,3,7587,"0086619","Yentl","tt0086619"
"2067",1983,3,7750,"0085382","Cujo","tt0085382"
"2068",1983,3,8029,"0085218","Barefoot Gen","tt0085218"
"2069",1983,1,8326,"0086373","Strange Brew","tt0086373"
"2070",1983,1,9376,"0087127","Deathstalker","tt0087127"
"2071",1983,3,8812,"0084904","Wild Style","tt0084904"
"2072",1983,3,8971,"0085231","Best Christmas Pageant Ever, The","tt0085231"
"2073",1983,3,9130,"0086589","Suburbia","tt0086589"
"2074",1983,3,9274,"0086200","Risky Business","tt0086200"
"2075",1983,1,9705,"0086510","Under Fire","tt0086510"
"2076",1983,1,9720,"0086394","Die Supernasen","tt0086394"
"2077",1983,3,9749,"0085250","Women&#39;s Prison Massacre","tt0085250"
"2078",1984,2,376,"0087332","Ghostbusters","tt0087332"
"2079",1984,1,406,"0087363","Gremlins","tt0087363"
"2080",1984,3,413,"0087078","Conan the Destroyer","tt0087078"
"2081",1984,3,514,"0086992","Bostonians, The","tt0086992"
"2082",1984,3,570,"0087544","Kaze no tani no Naushika","tt0087544"
"2083",1984,3,575,"0087928","Police Academy","tt0087928"
"2084",1984,3,613,"0086879","Amadeus","tt0086879"
"2085",1984,3,743,"0086856","Adventures of Buckaroo Banzai Across the 8th Dimension, The","tt0086856"
"2086",1984,1,813,"0087884","Paris, Texas","tt0087884"
"2087",1984,0,1048,"0087469","Indiana Jones and the Temple of Doom","tt0087469"
"2088",1984,3,1582,"0088461","What Have I Done to Deserve This?","tt0088461"
"2089",1984,1,1304,"0088170","Star Trek III: The Search for Spock","tt0088170"
"2090",1984,3,1418,"0088247","Terminator, The","tt0088247"
"2091",1984,3,1296,"0088128","Sixteen Candles","tt0088128"
"2092",1984,3,1430,"0087538","Karate Kid, The","tt0087538"
"2093",1984,3,1534,"0087182","Dune","tt0087182"
"2094",1984,1,1536,"0088258","This Is Spinal Tap","tt0088258"
"2095",1984,0,1848,"0086960","Beverly Hills Cop","tt0086960"
"2096",1984,3,2000,"0088206","Supergirl","tt0088206"
"2097",1984,0,2742,"0088146","A Soldier&#39;s Story","tt0088146"
"2098",1984,3,2765,"0086739","Jewel in the Crown, The","tt0086739"
"2099",1984,3,3357,"0086973","Blame It on Rio","tt0086973"
"2100",1984,3,2866,"0087644","Love Streams","tt0087644"
"2101",1984,3,3489,"0087799","Night of the Comet","tt0087799"
"2102",1984,3,3868,"0089838","A Private Function","tt0089838"
"2103",1984,1,3885,"0088161","Splash","tt0088161"
"2104",1984,1,4053,"0087781","Natural, The","tt0087781"
"2105",1984,3,4087,"0135033","Poison for the Fairies","tt0135033"
"2106",1984,1,4157,"0088323","Neverending Story, The","tt0088323"
"2107",1984,3,4182,"0087800","A nightmare on Elm Street","tt0087800"
"2108",1984,3,4193,"0087957","Purple Rain","tt0087957"
"2109",1984,2,4355,"0087995","Repo Man","tt0087995"
"2110",1984,1,4589,"0087814","Non ci resta che piangere","tt0087814"
"2111",1984,3,4590,"0087951","Protocol","tt0087951"
"2112",1984,1,4623,"0086837","2010","tt0086837"
"2113",1984,3,4633,"0087597","Last Starfighter, The","tt0087597"
"2114",1984,3,4634,"0087755","Muppets Take Manhattan, The","tt0087755"
"2115",1984,0,4668,"0088286","Top Secret!","tt0088286"
"2116",1984,3,4725,"0087892","A Passage to India","tt0087892"
"2117",1984,2,5040,"0086984","Body Double","tt0086984"
"2118",1984,3,5154,"0087298","Friday the 13th Part IV: The Final Chapter","tt0087298"
"2119",1984,3,5255,"0088075","Secret Places","tt0088075"
"2120",1984,1,5731,"0086979","Blood Simple.","tt0086979"
"2121",1984,1,5751,"0088000","Revenge of the Nerds","tt0088000"
"2122",1984,0,5761,"0086904","Another Country","tt0086904"
"2123",1984,0,5796,"0088172","Starman","tt0088172"
"2124",1984,3,5879,"0087050","Children of the Corn","tt0087050"
"2125",1984,1,6072,"0090192","Trancers","tt0090192"
"2126",1984,1,6293,"0087843","Once Upon A Time In America","tt0087843"
"2127",1984,3,6309,"0086927","Bachelor Party","tt0086927"
"2128",1984,3,6523,"0087507","Johnny Dangerously","tt0087507"
"2129",1984,0,6529,"0087344","Godzilla 1985","tt0087344"
"2130",1984,3,6703,"0088117","Silent Night, Deadly Night","tt0088117"
"2131",1984,3,7391,"0088040","Los santos inocentes","tt0088040"
"2132",1984,1,7402,"0087910","Philadelphia Experiment, The","tt0087910"
"2133",1984,2,7403,"0087451","Ice Pirates, The","tt0087451"
"2134",1984,2,7404,"0086955","Best Defense","tt0086955"
"2135",1984,3,7492,"0086896","Angel","tt0086896"
"2136",1984,1,7532,"0087981","Razorback","tt0087981"
"2137",1984,1,7530,"0087913","El pico 2","tt0087913"
"2138",1984,1,8524,"0087803","Nineteen Eighty-Four","tt0087803"
"2139",1984,3,8748,"0088011","Romancing the Stone","tt0088011"
"2140",1984,3,8875,"0087472","Initiation, The","tt0087472"
"2141",1984,2,9241,"0086873","All of Me","tt0086873"
"2142",1984,3,9311,"0088001","Rhinestone","tt0088001"
"2143",1984,2,9327,"0087015","C.H.U.D.","tt0087015"
"2144",1984,1,9584,"0087681","Marche &agrave; l&#39;ombre","tt0087681"
"2145",1984,1,9722,"0088459","Zwei Nasen tanken Super","tt0088459"
"2146",1984,0,9739,"0088379","Warrior and the Sorceress, The","tt0088379"
"2147",1984,1,9740,"0090009","She","tt0090009"
"2148",1984,3,9756,"0085486","Emmanuelle IV","tt0085486"
"2149",1984,0,9776,"0087481","Double Trouble","tt0087481"
"2150",1985,2,149,"0088763","Back to the Future","tt0088763"
"2151",1985,3,203,"0088847","Breakfast Club, The","tt0088847"
"2152",1985,3,402,"0089393","Just One of the Guys","tt0089393"
"2153",1985,3,418,"0089893","Red Sonja","tt0089893"
"2154",1985,3,486,"0089748","Otac na sluzbenom putu","tt0089748"
"2155",1985,3,520,"0090305","Weird Science","tt0090305"
"2156",1985,1,576,"0089822","Police Academy 2: Their First Assignment","tt0089822"
"2157",1985,3,602,"0088683","Agnes of God","tt0088683"
"2158",1985,2,676,"0380761","Tomo yo shizukani nemure","tt0380761"
"2159",1985,3,752,"0089208","Girls Just Want to Have Fun","tt0089208"
"2160",1985,3,880,"0088846","Brazil","tt0088846"
"2161",1985,3,935,"0088727","Anne of Green Gables","tt0088727"
"2162",1985,3,963,"0089960","Sans toi ni loi (Vagabond)","tt0089960"
"2163",1985,3,991,"0088939","Color Purple, The","tt0088939"
"2164",1985,1,1046,"0089886","Real Genius","tt0089886"
"2165",1985,1,1187,"0090319","White Nights","tt0090319"
"2166",1985,3,1408,"0088930","Clue","tt0088930"
"2167",1985,0,1269,"0089457","Ladyhawke","tt0089457"
"2168",1985,3,1561,"0091867","A Room with a View","tt0091867"
"2169",1985,3,1500,"0087150","Dim Sum: A Little Bit of Heart","tt0087150"
"2170",1985,3,1654,"0089017","Desperately Seeking Susan","tt0089017"
"2171",1985,0,1708,"0087433","Huang tudi (Yellow Earth)","tt0087433"
"2172",1985,3,1789,"0090203","Trip To Bountiful, The","tt0090203"
"2173",1985,1,1832,"0089155","Fletch","tt0089155"
"2174",1985,3,1949,"0088814","Black Cauldron, The","tt0088814"
"2175",1985,0,2152,"0089092","Enemy Mine","tt0089092"
"2176",1985,0,2302,"0089126","Fandango","tt0089126"
"2177",1985,1,2343,"0089371","Mr Vampire (Geung si sin sang)","tt0089371"
"2178",1985,1,2352,"0089881","Ran","tt0089881"
"2179",1985,0,2531,"0088748","Ast&eacute;rix et la Surprise de C&eacute;asar (Asterix vs. Caesar)","tt0088748"
"2180",1985,1,2576,"0088944","Commando","tt0088944"
"2181",1985,3,2613,"0090310","Wetherby","tt0090310"
"2182",1985,3,2894,"0089908","Return to Oz","tt0089908"
"2183",1985,3,3001,"0089218","Goonies, The","tt0089218"
"2184",1985,3,3320,"0088794","Better Off Dead","tt0088794"
"2185",1985,1,3416,"0090065","Starchaser: The Legend of Orin","tt0090065"
"2186",1985,3,3666,"0089015","Desert Hearts","tt0089015"
"2187",1985,3,3719,"0088915","A Chorus Line","tt0088915"
"2188",1985,3,3741,"0090110","Sweet Dreams","tt0090110"
"2189",1985,0,3802,"0088993","Day of the Dead","tt0088993"
"2190",1985,2,3872,"0088680","After Hours","tt0088680"
"2191",1985,3,3986,"0089469","Legend","tt0089469"
"2192",1985,3,4123,"0088885","Care Bears Movie, The","tt0088885"
"2193",1985,1,4480,"0089066","Detective","tt0089066"
"2194",1985,3,4550,"0088771","Barbarian Queen","tt0088771"
"2195",1985,3,4893,"0087909","Phenomena","tt0087909"
"2196",1985,3,4945,"0089276","Official Story, The","tt0089276"
"2197",1985,2,4949,"0091578","My Beautiful Laundrette","tt0091578"
"2198",1985,3,5297,"0089853","Purple Rose of Cairo","tt0089853"
"2199",1985,3,5467,"0090103","Sure Thing, The","tt0090103"
"2200",1985,3,5563,"0089173","Friday the 13th: A New Beginning","tt0089173"
"2201",1985,0,5564,"0089885","Re-Animator","tt0089885"
"2202",1985,1,5627,"0090056","Spies Like Us","tt0090056"
"2203",1985,3,5632,"0090329","Witness","tt0090329"
"2204",1985,3,5660,"0089470","Legend of Billie Jean, The","tt0089470"
"2205",1985,1,5795,"0092048","Tampopo","tt0092048"
"2206",1985,2,5943,"0089175","Fright Night","tt0089175"
"2207",1985,3,6018,"0089686","A Nightmare on Elm Street 2: Freddy&#39;s Revenge","tt0089686"
"2208",1985,3,6155,"0089755","Out of Africa","tt0089755"
"2209",1985,0,6165,"0091251","Come and See","tt0091251"
"2210",1985,1,6314,"0090264","A View to a Kill","tt0090264"
"2211",1985,0,6730,"0089869","Quiet Earth, The","tt0089869"
"2212",1985,2,6792,"0089424","Kiss of the Spider Woman","tt0089424"
"2213",1985,0,6840,"0089880","Rambo: First Blood Part II","tt0089880"
"2214",1985,3,6853,"0089052","Dreamchild","tt0089052"
"2215",1985,2,6873,"0089927","Rocky IV","tt0089927"
"2216",1985,0,6902,"0208502","Angel&#39;s Egg","tt0208502"
"2217",1985,3,7173,"0089153","Flesh+Blood","tt0089153"
"2218",1985,0,7576,"0089206","Night on the Galactic Railroad","tt0089206"
"2219",1985,2,7703,"0199849","Ninja Terminator","tt0199849"
"2220",1985,1,8007,"5739786","La Negrita: the Miracle of Our Lady of Los Angeles","tt5739786"
"2221",1985,3,8071,"0089108","Esperando la carroza","tt0089108"
"2222",1985,2,8419,"0089308","Howling II: ... Your Sister Is a Werewolf","tt0089308"
"2223",1985,0,8553,"2292794","Bebukottak","tt2292794"
"2224",1985,2,8554,"0137226","Treasure of Swamp Castle, The","tt0137226"
"2225",1985,1,8924,"0089791","Pee-wee&#39;s Big Adventure","tt0089791"
"2226",1985,0,9052,"0088167","Les specialistes","tt0088167"
"2227",1985,3,9148,"0089461","Last Dragon, The","tt0089461"
"2228",1985,2,9536,"0090142","Teen Wolf","tt0090142"
"2229",1985,2,9538,"0089767","Pale Rider","tt0089767"
"2230",1985,3,9569,"0471287","Ocean Drive Weekend","tt0471287"
"2231",1985,2,9957,"0155180","Sindhu Bhairavi","tt0155180"
"2232",1985,1,9721,"0089077","Die Einsteiger","tt0089077"
"2233",1985,1,10592,"0089606","My Life as a Dog","tt0089606"
"2234",1986,3,2,"0091949","Short Circuit","tt0091949"
"2235",1986,3,211,"0091042","Ferris Bueller&#39;s Day Off","tt0091042"
"2236",1986,3,253,"0091369","Labyrinth","tt0091369"
"2237",1986,3,283,"0090605","Aliens","tt0090605"
"2238",1986,3,484,"0092067","Tenk&ucirc; no shiro Rapyuta","tt0092067"
"2239",1986,1,577,"0091777","Police Academy 3: Back in Training","tt0091777"
"2240",1986,0,898,"0092005","Stand By Me","tt0092005"
"2241",1986,3,1017,"0091167","Hannah and Her Sisters","tt0091167"
"2242",1986,2,1604,"0091203","Highlander","tt0091203"
"2243",1986,0,1397,"0091341","Kin-Dza-Dza","tt0091341"
"2244",1986,3,1614,"0090848","Clan of the Cave Bear, The","tt0090848"
"2245",1986,2,1703,"0092099","Top Gun","tt0092099"
"2246",1986,3,1835,"0091306","Jumpin&#39; Jack Flash","tt0091306"
"2247",1986,1,2061,"0091419","Little Shop of Horrors","tt0091419"
"2248",1986,3,2070,"0091738","Peggy Sue Got Married","tt0091738"
"2249",1986,3,2150,"0090728","Big Trouble in Little China","tt0090728"
"2250",1986,2,2314,"0091541","Money Pit, The","tt0091541"
"2251",1986,1,2421,"0090660","Armed and Dangerous","tt0090660"
"2252",1986,3,2490,"0090633","An American Tail","tt0090633"
"2253",1986,3,2648,"0092007","Star Trek IV:  The Voyage Home","tt0092007"
"2254",1986,3,2658,"0091993","SpaceCamp","tt0091993"
"2255",1986,1,2662,"0090756","Blue Velvet","tt0090756"
"2256",1986,0,2670,"0090315","When the Wind Blows","tt0090315"
"2257",1986,2,3002,"0091064","Fly, The","tt0091064"
"2258",1986,1,3093,"0097050","Adventures of Milo and Otis, The","tt0097050"
"2259",1986,3,3155,"0090556","&#39;night, Mother","tt0090556"
"2260",1986,1,3203,"0090967","Down by Law","tt0090967"
"2261",1986,3,3398,"0091794","Project A-ko","tt0091794"
"2262",1986,0,3558,"0091763","Platoon","tt0091763"
"2263",1986,3,3614,"0090555","Crocodile Dundee","tt0090555"
"2264",1986,1,3701,"0091149","Great Mouse Detective, The","tt0091149"
"2265",1986,0,3850,"0092106","Transformers: The Movie, The","tt0092106"
"2266",1986,3,4315,"0091790","Pretty in Pink","tt0091790"
"2267",1986,3,4451,"0089297","Hour of the Star","tt0089297"
