data_id;iso;event_id_cnty;event_id_no_cnty;event_date;year;time_precision;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;timestamp;iso3
8691774;616;POL3575;3575;13.11.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);ORP: Citizens of Poland;6;;;0;60;Europe;Poland;Kujawsko-Pomorskie;Nakielski;;Naklo nad Notecia;53.1387;17.6001;1;Obywatele RP;Other;On 13 November 2021, activists affiliated with the ORP movement gathered for a rally in Naklo nad Notecia. They were criticizing the government, calling its policies 'fascist'. [size=no report];0;1639507036;POL
8647974;642;ROU1775;1775;12.11.2021;2021;2;Protests;Peaceful protest;Protesters (Romania);;6;;;0;60;Europe;Romania;Suceava;Voitinel;;Voitinel;47.8833;25.7575;1;Adevarul;National;Around 12 November 2021 (as reported), people protested in Voitinel against the linking of holding physical classes in schools to the teachers' coronavirus vaccination rate. [size=no report];0;1637089377;ROM
8647975;642;ROU1774;1774;12.11.2021;2021;2;Protests;Peaceful protest;Protesters (Romania);;6;;;0;60;Europe;Romania;Suceava;Milisauti;;Milisauti;47.79;25.9942;1;Adevarul;National;Around 12 November 2021 (as reported), people protested in Milisauti against the linking of holding physical classes in schools to the teachers' coronavirus vaccination rate. [size=no report];0;1637089377;ROM
8648002;616;POL3466;3466;12.11.2021;2021;1;Riots;Mob violence;Rioters (International);"Refugees/IDPs (International); Military Forces of Belarus (1994-)";5;Military Forces of Poland (2015-);Police Forces of Poland (2015-);1;15;Europe;Poland;Podlaskie;Hajnowski;;Czeremcha;52.515;23.3509;2;Border Guard (Poland);National;On 12 November 2021, during the night migrants tried to break through a wire fence at the border line near Czeremcha and to enter the Polish territory. They were supported by the border forces of Belarus, which used a laser against the Polish border guards. In Poland, military and police forces physically blocked the migrants and prevented them from entering. [size=no report];0;1637089377;POL
8648233;616;POL3455;3455;12.11.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Lubelskie;Lublin;;Lublin;51.2507;22.5707;1;Onet;National;On 12 November 2021, several dozen activists gathered in Lublin, protesting against a proposed merger of three local medical institutions into one. [size=several dozen];0;1637089378;POL
8648405;616;POL3467;3467;12.11.2021;2021;1;Strategic developments;Arrests;Military Forces of Poland (2015-);Police Forces of Poland (2015-);1;Civilians (International);Refugees/IDPs (International);7;17;Europe;Poland;Podlaskie;Sokolski;;Kuznica;53.5099;23.6488;1;Polsat News;National;On 12 November 2021, migrants crossed the border point from Belarus to Poland in Kuznica. Law enforcers and soldiers detained them immediately.;0;1637089378;POL
8648415;616;POL3458;3458;12.11.2021;2021;3;Strategic developments;Change to group/activity;Military Forces of Poland (2015-);Government of Poland (2015-);1;;;0;10;Europe;Poland;Podlaskie;Sokolski;;Usnarz Gorny;53.3372;23.757;3;Radio Gdansk;National;Security measures: Around 12 November 2021 (as reported), 180 km of wire fence and other barriers were erected across the border between Poland and Belarus [coded to Usnarz Gorny] by the government and the military forces of Poland. The reason is the ongoing influx of refugees from the Belarusian territory.;0;1637089378;POL
8656275;233;EST244;244;12.11.2021;2021;1;Protests;Peaceful protest;Protesters (Estonia);"FFF: Fridays for Future; Students (Estonia)";6;;;0;60;Europe;Estonia;Tartu;Tartu City;;Tartu;58.3787;26.7266;1;FridaysForFuture;Other;On 12 November 2021, students organized by FFF: Fridays for Future protested in Tartu to demand more action by governments in the face of climate change. [size=no report];0;1637696301;EST
8656278;233;EST243;243;12.11.2021;2021;1;Protests;Peaceful protest;Protesters (Estonia);"FFF: Fridays for Future; Students (Estonia)";6;;;0;60;Europe;Estonia;Harju;Tallinn;;Tallinn;59.4367;24.7474;1;FridaysForFuture;Other;On 12 November 2021, students organized by FFF: Fridays for Future protested in Tallinn to demand more action by governments in the face of climate change. [size=no report];0;1637696301;EST
8668178;616;POL3499;3499;12.11.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);"RN: National Movement; KWN: Confederation Liberty and Independence";6;;;0;60;Europe;Poland;Podlaskie;Bialystok;;Bialystok;53.1325;23.1592;1;Onet;National;On 12 November 2021, several dozen activists affiliated with the National Movement and Confederation gathered for a rally in Bialystok, declaring their support to the Polish police and military forces during the current migration crisis across the border with Belarus. [size=several dozen];0;1638296434;POL
8647959;616;POL3449;3449;11.11.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Zachodniopomorskie;Szczecin;;Szczecin;53.4325;14.5486;1;24kurier;National;On 11 November 2021, activists, including from radical nationalist groups, gathered for an independence march in Szczecin. Activists also declared their support to military and police forces, facing the ongoing crisis at the border with Belarus. [size=no report];0;1637089377;POL
8647982;642;ROU1769;1769;11.11.2021;2021;1;Protests;Peaceful protest;Protesters (Romania);Labour Group (Romania);6;;;0;60;Europe;Romania;Bucharest;Municipality of Bucharest;;Bucharest;44.4333;26.1;1;Agerpres;National;On 11 November 2021, tens of unionized pensioners protested outside the Ministry of Work and Social Protection building in Bucharest, demanding higher pensions, better mass coronavirus testing, but also condemning the coronavirus vaccination certificate and the political instability. [size=tens];0;1637089377;ROM
8648113;616;POL3464;3464;11.11.2021;2021;1;Violence against civilians;Attack;Unidentified Armed Group (Poland);;3;Civilians (Syria);"Refugees/IDPs (Syria); Refugees/IDPs (Iraq); Civilians (Iraq)";7;37;Europe;Poland;Podlaskie;Hajnowski;;Hajnowka;52.7388;23.5822;2;Interia;National;On 11 November 2021, three migrants - two Iraqis and one Syrian - were beaten and robbed by an unidentified group near Hajnowka. One had to be hospitalized.;0;1637089378;POL
8648234;616;POL3444;3444;11.11.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);"Women's Strike; Women (Poland)";6;;;0;60;Europe;Poland;Malopolskie;Krakow;;Krakow;50.062;19.937;1;Onet;National;On 11 November 2021, activists affiliated with the Women's Strike movement gathered for a rally in Krakow during the visit of the PM to the city, protesting against restrictions of abortions. The event followed a recent death of a young woman during a risky pregnancy. [size=no report];0;1637089378;POL
8648489;616;POL3463;3463;11.11.2021;2021;1;Riots;Mob violence;Rioters (International);Refugees/IDPs (International);5;Military Forces of Poland (2015-);Police Forces of Poland (2015-);1;15;Europe;Poland;Podlaskie;Hajnowski;;Czeremcha;52.515;23.3509;2;Tvn24;National;On 11 November 2021, about 100 migrants tried to break through a wire fence at the border line near Polowce [coded to Czeremcha] and to enter the Polish territory. In Poland, military and police forces physically blocked the migrants and prevented them from entering. [size=about 100];0;1637089379;POL
8648491;616;POL3462;3462;11.11.2021;2021;1;Riots;Mob violence;Rioters (International);"Refugees/IDPs (International); Military Forces of Belarus (1994-)";5;Military Forces of Poland (2015-);Police Forces of Poland (2015-);1;15;Europe;Poland;Podlaskie;Sokolski;;Kuznica;53.5099;23.6488;2;Tvn24;National;On 11 November 2021, 35 migrants tried to break through wire fence at the border line near Kuznica and to enter the Polish territory. They were supported by the border forces of Belarus, which used a laser against the Polish border guards. In Poland, military and police forces physically blocked the migrants and prevented them from entering. [size=35];0;1637089379;POL
8648498;616;POL3377;3377;11.11.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);"LGBT (Poland); Coalition Against Racism";6;;;0;60;Europe;Poland;Mazowieckie;Warszawa;;Warsaw;52.2319;21.0068;1;W Polityce;National;On 11 November 2021, anti-fascist, LGBT, leftist activists and the Coalition against Racism gathered for a rally in Warsaw, protesting against the upcoming nationalist Independence march due to alleged ethnic hatred and homophobia on its agenda. [size=no report];0;1637089379;POL
8648503;616;POL3373;3373;11.11.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Wielkopolskie;Kalisz;;Kalisz;51.7627;18.089;1;Wyborcza;National;On 11 November 2021, activists, including from nationalist radical groups, gathered for an independence march in Kalisz. Activists also declared their support to military and police forces, facing the ongoing crisis at the border with Belarus. Anti-Semitic slogans were allegedly chanted and Jewish symbols were burned. [size= no report];0;1637089379;POL
8656675;203;CZE465;465;11.11.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);"Protesters (Poland); SocSol; Women (Czech Republic); Women (Poland)";6;;;0;60;Europe;Czech Republic;Prague;Praha;;Prague;50.0875;14.4213;1;SocSol;Other;On 11 November 2021, about 300 Czech and Polish activists gathered for a rally in Prague, protesting against the restrictions of abortions in Poland. The event followed a recent death of a young woman during a risky pregnancy. Members of Socialist Solidarity also participated. [size=about 300];0;1637696302;CZE
8656715;616;POL3476;3476;11.11.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);"Feminist Revolutionary Brigade; Women (Poland); KOD: Committee for the Defence of Democracy";6;;;0;60;Europe;Poland;Kujawsko-Pomorskie;Bydgoszcz;;Bydgoszcz;53.122;18.0002;1;Wyborcza;National;On 11 November 2021, activists affiliated with the Feminist Revolutionary Brigade and the KOD movement gathered for a march in Bydgoszcz, protesting against the independence march in Warsaw, which they considered nationalist and radical. [size=no report];0;1637696302;POL
8844083;616;POL3450;3450;11.11.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);;6;;;0;60;Europe;Poland;Dolnoslaskie;Wroclaw;;Wroclaw;51.109;17.0326;1;Gazeta Wiadomosci;National;On 11 November 2021, activists, including from far-right groups, gathered for an independence march in Wroclaw. Activists also declared their support to military and police forces, facing the ongoing crisis at the border with Belarus. [size= no report];0;1645032565;POL
9165849;203;CZE458;458;11.11.2021;2021;1;Protests;Peaceful protest;Protesters (Czech Republic);"Protesters (Poland); Women (Poland); Women (Czech Republic)";6;;;0;60;Europe;Czech Republic;Moravian-Silesian;Ostrava-mesto;;Ostrava;49.8349;18.2813;1;Novinky;National;On 11 November 2021, about 100 Czech and Polish activists gathered for a rally in Ostrava, protesting against the restrictions of abortions in Poland. The event followed a recent death of a young woman during a risky pregnancy. [size=about 100];0;1650997735;CZE
9440324;616;POL3372;3372;11.11.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);"MN: March for Independence; Protesters (Italy); FN: New Force";6;Protesters (Poland);;6;66;Europe;Poland;Mazowieckie;Warszawa;;Warsaw;52.2319;21.0068;1;Gazeta Wiadomosci;National;On 11 November 2021, about 100 000 activists, including from nationalist groups united in the March for Independence, gathered for an Independence march in Warsaw. Activists from other countries attended too, including the Italian Forza Nuova. 11 individuals were detained, 13 were fined. During the event, a flag of Germany or portraits of an oppositional leader were demonstratively burned and many criticized the membership in the EU and other factors that allegedly harms the sovereignty of the country. Counter demonstrators demonstrated against the alleged ethnic hatred and homophobia encouraged by the march. [size=about 100 000];0;1660059934;POL
8647927;348;HUN319;319;10.11.2021;2021;1;Protests;Peaceful protest;Protesters (Hungary);Extinction Rebellion;6;;;0;60;Europe;Hungary;Budapest;District 5;;Budapest - V;47.5003;19.0508;1;"444.hu; Extinction Rebellion";Other-National;On 10 November 2021, Extinction Rebellion activists protested outside the Parliament building in Budapest - V, complaining about the insufficient commitments of the governments at the COP26 conference. [size=no report];0;1637089377;HUN
8647960;616;POL3433;3433;10.11.2021;2021;1;Protests;Peaceful protest;Protesters (Poland);"Women's Strike; Women (Poland)";6;;;0;60;Europe;Poland;Zachodniopomorskie;Gryfinski;;Gryfino;53.2488;14.4923;1;24kurier;National;On 10 November 2021, activists affiliated with the Women's Strike movement gathered for a rally in Gryfino, protesting against restrictions of abortions. The event followed a recent death of a young woman during a risky pregnancy. [size=no report];0;1637089377;POL
8647987;348;HUN321;321;10.11.2021;2021;1;Protests;Peaceful protest;Protesters (Hungary);"Jobbik: Movement for a Better Hungary; MSZP: Hungarian Socialist Party; Government of Hungary (2010-)";6;;;0;60;Europe;Hungary;Szabolcs-Szatmar-Bereg;Mateszalkai;;Mateszalka;47.9536;22.3208;1;Alfahir;National;On 10 November 2021, hundreds of people, led by Jobbik MPs and Jobbik candidate MPs and one MSZP MP, protested in Mateszalka, condemning the high car petrol price, the lack of investments in Eastern Hungary, and the high pollutions levels in the city. [size=hundreds];0;1637089377;HUN
8648025;616;POL3465;3465;10.11.2021;2021;1;Riots;Mob violence;Rioters (International);Refugees/IDPs (International);5;Military Forces of Poland (2015-);Police Forces of Poland (2015-);1;15;Europe;Poland;Podlaskie;Hajnowski;;Bialowieza;52.6978;23.8565;2;Charter-97;Regional;On 10 November 2021, migrants tried to break through a wire fence at the border line near Bialowieza and to enter the Polish territory. Some of them were pelting stones and other objects to law enforcers. Polish military and police officers fired warning shots into the air and prevented them from entering. [size=no report];0;1637089377;POL
