"","year","title","bechdel_rating","id","titleid"
"2095",1984,"Beverly Hills Cop",1848,0,"tt0086960"
"2096",1984,"Supergirl",2000,3,"tt0088206"
"2097",1984,"A Soldier&#39;s Story",2742,0,"tt0088146"
"2098",1984,"Jewel in the Crown, The",2765,3,"tt0086739"
"2099",1984,"Blame It on Rio",3357,3,"tt0086973"
"2100",1984,"Love Streams",2866,3,"tt0087644"
"2101",1984,"Night of the Comet",3489,3,"tt0087799"
"2102",1984,"A Private Function",3868,3,"tt0089838"
"2103",1984,"Splash",3885,1,"tt0088161"
"2104",1984,"Natural, The",4053,1,"tt0087781"
"2105",1984,"Poison for the Fairies",4087,3,"tt0135033"
"2106",1984,"Neverending Story, The",4157,1,"tt0088323"
"2107",1984,"A nightmare on Elm Street",4182,3,"tt0087800"
"2108",1984,"Purple Rain",4193,3,"tt0087957"
"2109",1984,"Repo Man",4355,2,"tt0087995"
"2110",1984,"Non ci resta che piangere",4589,1,"tt0087814"
"2111",1984,"Protocol",4590,3,"tt0087951"
"2112",1984,"2010",4623,1,"tt0086837"
"2113",1984,"Last Starfighter, The",4633,3,"tt0087597"
"2114",1984,"Muppets Take Manhattan, The",4634,3,"tt0087755"
"2115",1984,"Top Secret!",4668,0,"tt0088286"
"2116",1984,"A Passage to India",4725,3,"tt0087892"
"2117",1984,"Body Double",5040,2,"tt0086984"
"2118",1984,"Friday the 13th Part IV: The Final Chapter",5154,3,"tt0087298"
"2119",1984,"Secret Places",5255,3,"tt0088075"
"2120",1984,"Blood Simple.",5731,1,"tt0086979"
"2121",1984,"Revenge of the Nerds",5751,1,"tt0088000"
"2122",1984,"Another Country",5761,0,"tt0086904"
"2123",1984,"Starman",5796,0,"tt0088172"
"2124",1984,"Children of the Corn",5879,3,"tt0087050"
"2125",1984,"Trancers",6072,1,"tt0090192"
"2126",1984,"Once Upon A Time In America",6293,1,"tt0087843"
"2127",1984,"Bachelor Party",6309,3,"tt0086927"
"2128",1984,"Johnny Dangerously",6523,3,"tt0087507"
"2129",1984,"Godzilla 1985",6529,0,"tt0087344"
"2130",1984,"Silent Night, Deadly Night",6703,3,"tt0088117"
"2131",1984,"Los santos inocentes",7391,3,"tt0088040"
"2132",1984,"Philadelphia Experiment, The",7402,1,"tt0087910"
"2133",1984,"Ice Pirates, The",7403,2,"tt0087451"
"2134",1984,"Best Defense",7404,2,"tt0086955"
"2135",1984,"Angel",7492,3,"tt0086896"
"2136",1984,"Razorback",7532,1,"tt0087981"
"2137",1984,"El pico 2",7530,1,"tt0087913"
"2138",1984,"Nineteen Eighty-Four",8524,1,"tt0087803"
"2139",1984,"Romancing the Stone",8748,3,"tt0088011"
"2140",1984,"Initiation, The",8875,3,"tt0087472"
"2141",1984,"All of Me",9241,2,"tt0086873"
"2142",1984,"Rhinestone",9311,3,"tt0088001"
"2143",1984,"C.H.U.D.",9327,2,"tt0087015"
"2144",1984,"Marche &agrave; l&#39;ombre",9584,1,"tt0087681"
"2145",1984,"Zwei Nasen tanken Super",9722,1,"tt0088459"
"2146",1984,"Warrior and the Sorceress, The",9739,0,"tt0088379"
"2147",1984,"She",9740,1,"tt0090009"
"2148",1984,"Emmanuelle IV",9756,3,"tt0085486"
"2149",1984,"Double Trouble",9776,0,"tt0087481"
"2150",1985,"Back to the Future",149,2,"tt0088763"
"2151",1985,"Breakfast Club, The",203,3,"tt0088847"
"2152",1985,"Just One of the Guys",402,3,"tt0089393"
"2153",1985,"Red Sonja",418,3,"tt0089893"
"2154",1985,"Otac na sluzbenom putu",486,3,"tt0089748"
"2155",1985,"Weird Science",520,3,"tt0090305"
"2156",1985,"Police Academy 2: Their First Assignment",576,1,"tt0089822"
"2157",1985,"Agnes of God",602,3,"tt0088683"
"2158",1985,"Tomo yo shizukani nemure",676,2,"tt0380761"
"2159",1985,"Girls Just Want to Have Fun",752,3,"tt0089208"
"2160",1985,"Brazil",880,3,"tt0088846"
"2161",1985,"Anne of Green Gables",935,3,"tt0088727"
"2162",1985,"Sans toi ni loi (Vagabond)",963,3,"tt0089960"
"2163",1985,"Color Purple, The",991,3,"tt0088939"
"2164",1985,"Real Genius",1046,1,"tt0089886"
"2165",1985,"White Nights",1187,1,"tt0090319"
"2166",1985,"Clue",1408,3,"tt0088930"
"2167",1985,"Ladyhawke",1269,0,"tt0089457"
"2168",1985,"A Room with a View",1561,3,"tt0091867"
"2169",1985,"Dim Sum: A Little Bit of Heart",1500,3,"tt0087150"
"2170",1985,"Desperately Seeking Susan",1654,3,"tt0089017"
"2171",1985,"Huang tudi (Yellow Earth)",1708,0,"tt0087433"
"2172",1985,"Trip To Bountiful, The",1789,3,"tt0090203"
"2173",1985,"Fletch",1832,1,"tt0089155"
"2174",1985,"Black Cauldron, The",1949,3,"tt0088814"
"2175",1985,"Enemy Mine",2152,0,"tt0089092"
"2176",1985,"Fandango",2302,0,"tt0089126"
"2177",1985,"Mr Vampire (Geung si sin sang)",2343,1,"tt0089371"
"2178",1985,"Ran",2352,1,"tt0089881"
"2179",1985,"Ast&eacute;rix et la Surprise de C&eacute;asar (Asterix vs. Caesar)",2531,0,"tt0088748"
"2180",1985,"Commando",2576,1,"tt0088944"
"2181",1985,"Wetherby",2613,3,"tt0090310"
"2182",1985,"Return to Oz",2894,3,"tt0089908"
"2183",1985,"Goonies, The",3001,3,"tt0089218"
"2184",1985,"Better Off Dead",3320,3,"tt0088794"
"2185",1985,"Starchaser: The Legend of Orin",3416,1,"tt0090065"
"2186",1985,"Desert Hearts",3666,3,"tt0089015"
"2187",1985,"A Chorus Line",3719,3,"tt0088915"
"2188",1985,"Sweet Dreams",3741,3,"tt0090110"
"2189",1985,"Day of the Dead",3802,0,"tt0088993"
"2190",1985,"After Hours",3872,2,"tt0088680"
"2191",1985,"Legend",3986,3,"tt0089469"
"2192",1985,"Care Bears Movie, The",4123,3,"tt0088885"
"2193",1985,"Detective",4480,1,"tt0089066"
"2194",1985,"Barbarian Queen",4550,3,"tt0088771"
"2195",1985,"Phenomena",4893,3,"tt0087909"
"2196",1985,"Official Story, The",4945,3,"tt0089276"
"2197",1985,"My Beautiful Laundrette",4949,2,"tt0091578"
"2198",1985,"Purple Rose of Cairo",5297,3,"tt0089853"
"2199",1985,"Sure Thing, The",5467,3,"tt0090103"
"2200",1985,"Friday the 13th: A New Beginning",5563,3,"tt0089173"
"2201",1985,"Re-Animator",5564,0,"tt0089885"
"2202",1985,"Spies Like Us",5627,1,"tt0090056"
"2203",1985,"Witness",5632,3,"tt0090329"
"2204",1985,"Legend of Billie Jean, The",5660,3,"tt0089470"
"2205",1985,"Tampopo",5795,1,"tt0092048"
"2206",1985,"Fright Night",5943,2,"tt0089175"
"2207",1985,"A Nightmare on Elm Street 2: Freddy&#39;s Revenge",6018,3,"tt0089686"
"2208",1985,"Out of Africa",6155,3,"tt0089755"
"2209",1985,"Come and See",6165,0,"tt0091251"
"2210",1985,"A View to a Kill",6314,1,"tt0090264"
"2211",1985,"Quiet Earth, The",6730,0,"tt0089869"
"2212",1985,"Kiss of the Spider Woman",6792,2,"tt0089424"
"2213",1985,"Rambo: First Blood Part II",6840,0,"tt0089880"
"2214",1985,"Dreamchild",6853,3,"tt0089052"
"2215",1985,"Rocky IV",6873,2,"tt0089927"
"2216",1985,"Angel&#39;s Egg",6902,0,"tt0208502"
"2217",1985,"Flesh+Blood",7173,3,"tt0089153"
"2218",1985,"Night on the Galactic Railroad",7576,0,"tt0089206"
"2219",1985,"Ninja Terminator",7703,2,"tt0199849"
"2220",1985,"La Negrita: the Miracle of Our Lady of Los Angeles",8007,1,"tt5739786"
"2221",1985,"Esperando la carroza",8071,3,"tt0089108"
"2222",1985,"Howling II: ... Your Sister Is a Werewolf",8419,2,"tt0089308"
"2223",1985,"Bebukottak",8553,0,"tt2292794"
"2224",1985,"Treasure of Swamp Castle, The",8554,2,"tt0137226"
"2225",1985,"Pee-wee&#39;s Big Adventure",8924,1,"tt0089791"
"2226",1985,"Les specialistes",9052,0,"tt0088167"
"2227",1985,"Last Dragon, The",9148,3,"tt0089461"
"2228",1985,"Teen Wolf",9536,2,"tt0090142"
"2229",1985,"Pale Rider",9538,2,"tt0089767"
"2230",1985,"Ocean Drive Weekend",9569,3,"tt0471287"
"2231",1985,"Sindhu Bhairavi",9957,2,"tt0155180"
"2232",1985,"Die Einsteiger",9721,1,"tt0089077"
"2233",1985,"My Life as a Dog",10592,1,"tt0089606"
"2234",1986,"Short Circuit",2,3,"tt0091949"
"2235",1986,"Ferris Bueller&#39;s Day Off",211,3,"tt0091042"
"2236",1986,"Labyrinth",253,3,"tt0091369"
"2237",1986,"Aliens",283,3,"tt0090605"
"2238",1986,"Tenk&ucirc; no shiro Rapyuta",484,3,"tt0092067"
"2239",1986,"Police Academy 3: Back in Training",577,1,"tt0091777"
"2240",1986,"Stand By Me",898,0,"tt0092005"
"2241",1986,"Hannah and Her Sisters",1017,3,"tt0091167"
"2242",1986,"Highlander",1604,2,"tt0091203"
"2243",1986,"Kin-Dza-Dza",1397,0,"tt0091341"
"2244",1986,"Clan of the Cave Bear, The",1614,3,"tt0090848"
"2245",1986,"Top Gun",1703,2,"tt0092099"
"2246",1986,"Jumpin&#39; Jack Flash",1835,3,"tt0091306"
"2247",1986,"Little Shop of Horrors",2061,1,"tt0091419"
"2248",1986,"Peggy Sue Got Married",2070,3,"tt0091738"
"2249",1986,"Big Trouble in Little China",2150,3,"tt0090728"
"2250",1986,"Money Pit, The",2314,2,"tt0091541"
"2251",1986,"Armed and Dangerous",2421,1,"tt0090660"
"2252",1986,"An American Tail",2490,3,"tt0090633"
"2253",1986,"Star Trek IV:  The Voyage Home",2648,3,"tt0092007"
"2254",1986,"SpaceCamp",2658,3,"tt0091993"
"2255",1986,"Blue Velvet",2662,1,"tt0090756"
"2256",1986,"When the Wind Blows",2670,0,"tt0090315"
"2257",1986,"Fly, The",3002,2,"tt0091064"
"2258",1986,"Adventures of Milo and Otis, The",3093,1,"tt0097050"
"2259",1986,"&#39;night, Mother",3155,3,"tt0090556"
"2260",1986,"Down by Law",3203,1,"tt0090967"
"2261",1986,"Project A-ko",3398,3,"tt0091794"
"2262",1986,"Platoon",3558,0,"tt0091763"
"2263",1986,"Crocodile Dundee",3614,3,"tt0090555"
"2264",1986,"Great Mouse Detective, The",3701,1,"tt0091149"
"2265",1986,"Transformers: The Movie, The",3850,0,"tt0092106"
"2266",1986,"Pretty in Pink",4315,3,"tt0091790"
"2267",1986,"Hour of the Star",4451,3,"tt0089297"
"2268",1986,"Flight of the Navigator",4576,3,"tt0091059"
"2269",1986,"Parent Trap II, The",4581,3,"tt0091721"
"2270",1986,"Back to School",4591,1,"tt0090685"
"2271",1986,"Ruthless People",4614,3,"tt0091877"
"2272",1986,"Howard The Duck",4632,3,"tt0091225"
"2273",1986,"Maximum Overdrive",4684,2,"tt0091499"
"2274",1986,"F/X",4894,1,"tt0089118"
"2275",1986,"Asterix in Britain (Asterix chez les Bretons)",4966,0,"tt0090667"
"2276",1986,"Captain EO",6021,1,"tt0090793"
"2277",1986,"!Three Amigos!",6202,2,"tt0092086"
"2278",1986,"Rosa Luxemburg",6221,3,"tt0091869"
"2279",1986,"Manhunter",6298,1,"tt0091474"
"2280",1986,"Il caso Moro",6711,0,"tt0090805"
"2281",1986,"Peking Opera Blues",6819,3,"tt0090952"
"2282",1986,"Karate Kid, Part II, The",6935,1,"tt0091326"
"2283",1986,"Children of a Lesser God",6954,3,"tt0090830"
"2284",1986,"April Fool&#39;s Day",6972,3,"tt0090655"
"2285",1986,"Mission, The",6979,0,"tt0091530"
"2286",1986,"From Beyond",7056,3,"tt0091083"
"2287",1986,"Name Of The Rose, The",7333,0,"tt0091605"
"2288",1986,"Manhattan Project, The",7472,2,"tt0091472"
"2289",1986,"Matador",7480,3,"tt0091495"
"2290",1986,"Fugitives, The",8123,0,"tt0091093"
"2291",1986,"Pirates",8286,0,"tt0091757"
"2292",1986,"Critters",8388,2,"tt0090887"
"2293",1986,"Chopping Mall",8418,3,"tt0090837"
"2294",1986,"Deadly Friend",8486,2,"tt0090917"
"2295",1986,"Macskafogo",8558,1,"tt0179955"
"2296",1986,"Terrorizers",9121,2,"tt0091355"
"2297",1986,"She&#39;s Gotta Have It",9171,3,"tt0091939"
"2298",1986,"Under the Cherry Moon",9229,3,"tt0092133"
"2299",1986,"A Better Tomorrow",9374,0,"tt0092263"
"2300",1986,"About Last Night",9304,3,"tt0090583"
"2301",1986,"Cobra",9411,1,"tt0090859"
"2302",1986,"Iron Eagle",9516,1,"tt0091278"
"2303",1986,"Delta Force, The",9531,1,"tt0090927"
"2304",1986,"No Retreat, No Surrender",9544,0,"tt0089695"
"2305",1986,"Defiant Ones, The",9590,0,"tt0089010"
"2306",1986,"Friday the 13th Part VI: Jason Lives",9653,3,"tt0091080"
"2307",1986,"Texas Chainsaw Massacre Part 2, The",9854,0,"tt0092076"
"2308",1986,"Betty Blue",10208,2,"tt0090563"
"2309",1987,"Good Morning, Vietnam",134,1,"tt0093105"
"2310",1987,"Dirty Dancing",321,3,"tt0092890"
"2311",1987,"Princess Bride, The",322,2,"tt0093779"
"2312",1987,"RoboCop",547,1,"tt0093870"
"2313",1987,"Police Academy 4: Citizens on Patrol",579,1,"tt0093756"
"2314",1987,"Full Metal Jacket",720,0,"tt0093058"
"2315",1987,"Babette&#39;s Feast",815,3,"tt0092603"
"2316",1987,"Wonderful Wizard of Oz, The",1034,3,"tt0098675"
"2317",1987,"Housekeeping",1181,3,"tt0093225"
"2318",1987,"Overboard",1203,3,"tt0093693"
"2319",1987,"Lethal Weapon",1113,1,"tt0093409"
"2320",1987,"Spaceballs",1078,3,"tt0094012"
"2321",1987,"September",1657,3,"tt0093940"
"2322",1987,"Whales Of August, The",1792,3,"tt0094315"
"2323",1987,"Beverly Hills Cop II",1849,1,"tt0092644"
"2324",1987,"Around the World in Eighty Ways",1862,3,"tt0092581"
"2325",1987,"Withnail &amp; I",1887,1,"tt0094336"
"2326",1987,"84 Charing Cross Road",1902,3,"tt0090570"
"2327",1987,"Predator",1928,0,"tt0093773"
"2328",1987,"House of Games",2029,3,"tt0093223"
"2329",1987,"Bagdad Cafe",2215,3,"tt0095801"
"2330",1987,"I&#39;ve Heard the Mermaids Singing",2218,3,"tt0093239"
"2331",1987,"Wings of Desire",2243,0,"tt0093191"
"2332",1987,"Witches of Eastwick, The",2250,3,"tt0094332"
"2333",1987,"Hard Ticket to Hawaii",2365,3,"tt0093146"
"2334",1987,"Radio Days",2437,1,"tt0093818"
"2335",1987,"Angel Heart",2471,1,"tt0092563"
"2336",1987,"Baby Boom",2523,3,"tt0092605"
"2337",1987,"Maurice",2644,2,"tt0093512"
"2338",1987,"High Tide",2665,3,"tt0095305"
"2339",1987,"Fatal Beauty",2710,2,"tt0093011"
"2340",1987,"Moonstruck",2744,3,"tt0093565"
"2341",1987,"Planes, Trains &amp; Automobiles",2927,1,"tt0093748"
"2342",1987,"Lost Boys, The",3003,1,"tt0093437"
"2343",1987,"Last Emperor, The",3249,3,"tt0093389"
"2344",1987,"Barbie and the Rockers: Out of This World",3290,3,"tt0313254"
"2345",1987,"Hellraiser",3582,3,"tt0093177"
"2346",1987,"Nice Girls Don&#39;t Explode",3602,3,"tt0093617"
"2347",1987,"Prince of Darkness",3611,3,"tt0093777"
"2348",1987,"Raising Arizona",3635,3,"tt0093822"
"2349",1987,"Chipmunk Adventure, The",3781,3,"tt0092752"
"2350",1987,"Ngati",3898,3,"tt0093615"
"2351",1987,"Evil Dead II",3916,3,"tt0092991"
"2352",1987,"Outrageous Fortune",4228,3,"tt0093690"
"2353",1987,"Superman IV: The Quest for Peace",4297,3,"tt0094074"
"2354",1987,"Gate, The",4412,2,"tt0093075"
"2355",1987,"Black Widow",4535,3,"tt0090738"
"2356",1987,"Dragnet",4620,3,"tt0092925"
"2357",1987,"Fatal Attraction",4737,3,"tt0093010"
"2358",1987,"Light of Day",4811,3,"tt0093415"
"2359",1987,"Swimming to Cambodia",5017,0,"tt0094089"
"2360",1987,"Hansel and Gretel",5290,3,"tt0093144"
"2361",1987,"Broadcast News",5310,3,"tt0092699"
"2362",1987,"Empire of the Sun",5373,1,"tt0092965"
"2363",1987,"House II: The Second Story",5592,3,"tt0093220"
"2364",1987,"A Nightmare on Elm Street 3: Dream Warriors",5767,3,"tt0093629"
"2365",1987,"Waiting for the Moon",5789,3,"tt0094286"
"2366",1987,"Au Revoir Les Enfants",6062,1,"tt0092593"
"2367",1987,"Creepshow 2",6824,3,"tt0092796"
"2368",1987,"Jaws: The Revenge",6920,3,"tt0093300"
"2369",1987,"3 Men and a Baby",7002,1,"tt0094137"
"2370",1987,"Hope and Glory",7035,3,"tt0093209"
"2371",1987,"Bad Taste",7049,0,"tt0092610"
"2372",1987,"Adventures in Babysitting",7507,3,"tt0092513"
"2373",1987,"El bosque animado",7590,3,"tt0092693"
"2374",1987,"La ley del deseo",7661,3,"tt0093412"
"2375",1987,"Epidemic",7918,1,"tt0092972"
"2376",1987,"Secret of My Succe$s, The",8672,1,"tt0093936"
"2377",1987,"Running Man, The",8692,3,"tt0093894"
"2378",1987,"My Demon Lover",9205,2,"tt0093589"
"2379",1987,"A Better Tomorrow II",9375,0,"tt0094357"
"2380",1987,"Can&#39;t Buy Me Love",9286,3,"tt0092718"
"2381",1987,"Deathstalker II",9389,3,"tt0092860"
"2382",1987,"No Retreat, No Surrender 2",9545,1,"tt0097991"
"2383",1987,"Masters of the Universe",9566,3,"tt0093507"
"2384",1987,"Throw Momma from the Train",9609,1,"tt0094142"
"2385",1987,"Amazon Women on the Moon",9710,2,"tt0092546"
"2386",1987,"Emmanuelle 5",9755,0,"tt0092962"
"2387",1987,"Casanova",9822,2,"tt0092730"
"2388",1987,"No Way Out",9852,1,"tt0093640"
"2389",1987,"Slave Girls from Beyond Infinity",10275,3,"tt0093991"
"2390",1987,"Where is the friend&#39;s house",10288,0,"tt0093342"
"2391",1988,"Who Framed Roger Rabbit",136,1,"tt0096438"
"2392",1988,"Coming to America",256,3,"tt0094898"
"2393",1988,"Tonari no Totoro",259,3,"tt0096283"
"2394",1988,"Twins",572,3,"tt0096320"
"2395",1988,"Police Academy 5: Assignment: Miami Beach",580,1,"tt0095882"
"2396",1988,"Die Hard",619,3,"tt0095016"
"2397",1988,"Beetle Juice",647,3,"tt0094721"
"2398",1988,"Willow",739,3,"tt0096446"
"2399",1988,"Maniac Cop",814,3,"tt0095583"
"2400",1988,"Heathers",859,3,"tt0097493"
"2401",1988,"Mystic Pizza",940,3,"tt0095690"
"2402",1988,"Working Girl",1070,3,"tt0096463"
"2403",1988,"They Live",1293,0,"tt0096256"
"2404",1988,"Oliver &amp; Company",1210,2,"tt0095776"
"2405",1988,"Bloodsport",1158,1,"tt0092675"
"2406",1988,"Dangerous Liaisons",1629,3,"tt0094947"
"2407",1988,"L&#39;etudiante",1647,3,"tt0096523"
"2408",1988,"Poltergeist III",1714,3,"tt0095889"
"2409",1988,"Naked Gun: From the Files of Police Squad!, The",1824,1,"tt0095705"
"2410",1988,"Killer Klowns from Outer Space",1860,0,"tt0095444"
"2411",1988,"A Fish Called Wanda",1911,3,"tt0095159"
"2412",1988,"Midnight Run",2903,2,"tt0095631"
"2413",1988,"Akira",2244,1,"tt0094625"
"2414",1988,"Women on the Verge of a Nervous Breakdown",2406,3,"tt0095675"
"2415",1988,"Hairspray",2462,3,"tt0095270"
"2416",1988,"Satisfaction",2485,3,"tt0096037"
"2417",1988,"Beaches",2493,3,"tt0094715"
"2418",1988,"Accused, The",2502,3,"tt0094608"
"2419",1988,"Big Business",2505,3,"tt0094739"
"2420",1988,"Feds",2653,3,"tt0095145"
"2421",1988,"Action Jackson",2663,1,"tt0094612"
"2422",1988,"Alien Nation",2784,1,"tt0094631"
"2423",1988,"Land Before Time, The",2905,3,"tt0095489"
"2424",1988,"Distant Voices, Still Lives",2960,3,"tt0095037"
"2425",1988,"Torch Song Trilogy",3075,1,"tt0096289"
"2426",1988,"Scooby-Doo and the Ghoul School",3448,3,"tt0189071"
"2427",1988,"Rain Man",3482,1,"tt0095953"
"2428",1988,"Married to the Mob",3559,3,"tt0095593"
"2429",1988,"Appleseed",4374,3,"tt0094668"
"2430",1988,"Young Guns",4578,1,"tt0096487"
"2431",1988,"Rock &#39;n&#39; Roll Mom",4582,3,"tt0096001"
"2432",1988,"Two Moon Junction",4628,3,"tt0096324"
"2433",1988,"Dead Ringers",4672,2,"tt0094964"
"2434",1988,"Child&#39;s Play",4705,3,"tt0094862"
"2435",1988,"My Stepmother Is an Alien",4774,3,"tt0095687"
"2436",1988,"World Gone Wild",4813,3,"tt0096465"
"2437",1988,"Hell Comes to Frogtown",4815,3,"tt0093171"
"2438",1988,"Scrooged",4986,3,"tt0096061"
"2439",1988,"Crossing Delancey",4990,3,"tt0094921"
"2440",1988,"Cinema Paradiso",4998,1,"tt0095765"
"2441",1988,"Last Temptation of Christ, The",5128,2,"tt0095497"
"2442",1988,"Gakk&ocirc; no kaidan G",5179,0,"tt0330312"
"2443",1988,"Sticky Fingers",5258,3,"tt0096176"
"2444",1988,"Hellbound: Hellraiser II",5261,1,"tt0095294"
"2445",1988,"Big",5324,1,"tt0094737"
"2446",1988,"Another Woman",5383,3,"tt0094663"
"2447",1988,"Caddyshack II",5569,3,"tt0094824"
"2448",1988,"Adventures of Baron Munchausen, The",5595,1,"tt0096764"
"2449",1988,"Grave of the Fireflies",5867,0,"tt0095327"
"2450",1988,"Spoorloos",5881,1,"tt0096163"
"2451",1988,"A Nightmare on Elm Street 4: The Dream Master",6020,3,"tt0095742"
"2452",1988,"Wong gok ka moon",6746,0,"tt0096461"
"2453",1988,"Pumpkinhead",7099,3,"tt0095925"
"2454",1988,"Accidental Tourist, The",7161,2,"tt0094606"
"2455",1988,"Remando al viento [Rowing with the Wind]",7423,2,"tt0093840"
"2456",1988,"Critters 2",8389,3,"tt0094919"
"2457",1988,"Earth Girls Are Easy",8406,2,"tt0097257"
"2458",1988,"Lady in White",8515,1,"tt0095484"
"2459",1988,"Gorillas in the Mist",8771,3,"tt0095243"
"2460",1988,"Bull Durham",9060,2,"tt0094812"
"2461",1988,"Igla",9206,0,"tt0097561"
"2462",1988,"Bear, The",9418,0,"tt0095800"
"2463",1988,"Rambo III",9410,0,"tt0095956"
"2464",1988,"Big Blue, The",9453,2,"tt0095250"
"2465",1988,"Vibes",9489,1,"tt0096378"
"2466",1988,"Hiroshima Maiden",9666,3,"tt0224412"
"2467",1988,"Elvira: Mistress of the Dark",9676,3,"tt0095088"
"2468",1988,"&#39;Gator Bait 2: Cajun Justice",9737,0,"tt0094588"
"2469",1988,"Sisterhood, The",9751,3,"tt0096114"
"2470",1988,"Emmanuelle 6",9758,3,"tt0095094"
"2471",1988,"Red Scorpion",9769,0,"tt0098180"
"2472",1988,"Bourne Identity, The",9821,0,"tt0094791"
"2473",1988,"Stand and Deliver",10295,1,"tt0094027"
"2474",1988,"Dirty Rotten Scoundrels",10328,1,"tt0095031"
"2475",1988,"Kung-Fu Master!",10631,3,"tt0093371"
"2476",1989,"Back to the Future Part II",150,3,"tt0096874"
"2477",1989,"Uncle Buck",159,3,"tt0098554"
"2478",1989,"When Harry Met Sally",181,3,"tt0098635"
"2479",1989,"Resan till Melonia",336,1,"tt0098189"
"2480",1989,"Road House",511,1,"tt0098206"
"2481",1989,"Police Academy 6: City Under Siege",581,1,"tt0098105"
"2482",1989,"Mystery Train",591,3,"tt0097940"
"2483",1989,"Little Mermaid, The",666,3,"tt0097757"
"2484",1989,"Majo no takky&ucirc;bin (Kiki&#39;s Delivery Service)",700,3,"tt0097814"
"2485",1989,"Fat Man and Little Boy",734,1,"tt0097336"
"2486",1989,"Troop Beverly Hills",849,3,"tt0098519"
"2487",1989,"Steel Magnolias",924,3,"tt0098384"
"2488",1989,"Batman",1023,1,"tt0096895"
"2489",1989,"Indiana Jones and the Last Crusade",1049,0,"tt0097576"
"2490",1989,"Star Trek V: The Final Frontier",1201,1,"tt0098382"
"2491",1989,"Shirley Valentine",1103,3,"tt0098319"
"2492",1989,"Przesluchanie",1463,3,"tt0084548"
"2493",1989,"Ghostbusters II",1540,2,"tt0097428"
"2494",1989,"Honey, I Shrunk the Kids",1603,3,"tt0097523"
"2495",1989,"Wild Orchid",1499,3,"tt0100934"
"2496",1989,"Abyss, The",1478,3,"tt0096754"
"2497",1989,"Let It Ride",1640,2,"tt0097731"
"2498",1989,"Fletch Lives",1833,1,"tt0097366"
"2499",1989,"Weekend at Bernie&#39;s",1834,1,"tt0098627"
"2500",1989,"Get Smart, Again!",1847,3,"tt0097423"
"2501",1989,"Sex, Lies, and Videotape",2065,2,"tt0098724"
"2502",1989,"&#39;Burbs, The",2074,1,"tt0096734"
"2503",1989,"Henry V",2353,3,"tt0097499"
"2504",1989,"Dead Poets Society",2361,1,"tt0097165"
"2505",1989,"Bill &amp; Ted&#39;s Excellent Adventure",2463,2,"tt0096928"
"2506",1989,"She-Devil",2488,3,"tt0098309"
"2507",1989,"All Dogs Go to Heaven",2528,3,"tt0096787"
"2508",1989,"Crimes and Misdemeanors",2619,3,"tt0097123"
"2509",1989,"Major League",3808,1,"tt0097815"
"2510",1989,"Seventh Continent, The",3803,3,"tt0098327"
"2511",1989,"Leviathan",3932,3,"tt0097737"
"2512",1989,"Drugstore Cowboy",3934,2,"tt0097240"
"2513",1989,"UHF",4036,1,"tt0098546"
"2514",1989,"Meet The Feebles",4175,3,"tt0097858"
"2515",1989,"Shag",4268,3,"tt0098300"
"2516",1989,"Say Anything...",4270,2,"tt0098258"
"2517",1989,"Licence to Kill",4364,2,"tt0097742"
"2518",1989,"Oranges Are Not The Only Fruit",4397,3,"tt0098032"
"2519",1989,"Dream Team, The",4579,0,"tt0097235"
"2520",1989,"Cook, the Thief, His Wife &amp; Her Lover, The",4597,1,"tt0097108"
